Value Date,Position Account ID,Client ID,UTI,Currency,Effective Date,Maturity Date,Cleared Date,Trade type,NPV,Previous NPV,Variation,PAI,Firm ID,Source,LEG1_TYPE,LEG1_CCY,LEG1_PAY_FREQ,LEG1_PAY_ADJ_BUS_DAY_CONV,LEG1_PAY_ADJ_CAL,LEG1_DAYCOUNT,LEG1_INDEX,LEG1_INDEX_TENOR,LEG1_RESET_FREQ,LEG1_START_DATE,LEG1_MAT_DATE,LEG1_NOTIONAL,LEG1_FIXED_RATE,LEG2_TYPE,LEG2_CCY,LEG2_PAY_FREQ,LEG2_PAY_ADJ_BUS_DAY_CONV,LEG2_PAY_ADJ_CAL,LEG2_DAYCOUNT,LEG2_INDEX,LEG2_INDEX_TENOR,LEG2_RESET_FREQ,LEG2_START_DATE,LEG2_MAT_DATE,LEG2_NOTIONAL,LEG2_FIXED_RATE,LEG1_DIRECTION,LEG2_DIRECTION,Clearing House,Jurisdiction,FCM ID,FCM Name,Portfolio ID,NPVadj,pNPVadj,Notionaladj,IM
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455352,CZK,2011/12/12,2021/12/12,2013/12/12,CLEARED,"-55,355.62","-55,644.08",288.46,0.31,999,CME,FIXED,CZK,1Y,ModifiedFollowing,CZPR,Act/360,,,,2011/12/12,2021/12/12,3000000,5.67,FLOAT,CZK,6M,ModifiedFollowing,CZPR,Act/360,CZK-PRIBOR-PRBO,6M,6M,2011/12/12,2021/12/12,3000000,,R,P,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"-55355,62","-55644,08",3000000,120000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455353,DKK,2013/11/29,2020/11/29,2013/11/27,CLEARED,"-556,853.24","-549,919.55","-6,933.69",1.64,999,MARKIT_WIRE,FIXED,DKK,6M,ModifiedFollowing,DKCO,Act/365F,,,,2013/11/29,2020/11/29,10000000,3.1,FLOAT,DKK,6M,ModifiedFollowing,DKCO,Act/360,DKK-CIBOR-DKNA13,6M,6M,2013/11/29,2020/11/29,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-556853,24","-549919,55",10000000,400000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455354,HKD,2011/12/05,2018/12/05,2013/11/27,CLEARED,"-360,449.97","-359,174.95","-1,275.02",0.5,999,MARKIT_WIRE,FIXED,HKD,3M,ModifiedFollowing,HKHK,Act/365F,,,,2011/12/05,2018/12/05,10000000,2.9,FLOAT,HKD,3M,ModifiedFollowing,HKHK,Act/365F,HKD-HIBOR-HKAB,3M,3M,2011/12/05,2018/12/05,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"-360449,97","-359174,95",10000000,400000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455355,NOK,2012/12/07,2017/12/07,2013/11/27,CLEARED,"-498,170.12","-495,711.88","-2,458.24",20.65,999,MARKIT_WIRE,FIXED,NOK,6M,ModifiedFollowing,NOOS,30/360 ISDA,,,,2012/12/07,2017/12/07,10000000,4.45,FLOAT,NOK,6M,ModifiedFollowing,NOOS,Act/360,NOK-NIBOR-NIBR,6M,6M,2012/12/07,2017/12/07,10000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p37,"-498170,12","-495711,88",10000000,400000
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455356,NZD,2013/11/29,2028/11/29,2013/11/27,CLEARED,"-4,615,082.46","-4,625,495.96","10,413.50",316.81,999,MARKIT_WIRE,FIXED,NZD,3M,ModifiedFollowing,NZAU,Act/365F,,,,2013/11/29,2028/11/29,10000000,3.35,FLOAT,NZD,3M,ModifiedFollowing,NZAU,Act/365F,NZD-BBR-FRA,3M,3M,2013/11/29,2028/11/29,10000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p34,"-4615082,46","-4625495,96",10000000,400000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455357,PLN,2012/12/07,2018/12/07,2013/11/27,CLEARED,"-615,812.34","-616,081.28",268.94,37.3,999,MARKIT_WIRE,FIXED,PLN,6M,ModifiedFollowing,PLWA,Act/Act ISDA,,,,2012/12/07,2018/12/07,10000000,2.333,FLOAT,PLN,6M,ModifiedFollowing,PLWA,Act/365F,PLN-WIBOR-WIBO,6M,6M,2012/12/07,2018/12/07,10000000,,R,P,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"-615812,34","-616081,28",10000000,400000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455358,PLN,2012/12/07,2018/12/07,2013/11/27,CLEARED,"615,812.34","616,081.28",-268.94,-37.3,999,MARKIT_WIRE,FIXED,PLN,6M,ModifiedFollowing,PLWA,Act/Act ISDA,,,,2012/12/07,2018/12/07,10000000,2.333,FLOAT,PLN,6M,ModifiedFollowing,PLWA,Act/365F,PLN-WIBOR-WIBO,6M,6M,2012/12/07,2018/12/07,10000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"615812,34","616081,28",10000000,400000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455359,SEK,2013/12/10,2017/12/10,2013/12/06,CLEARED,"2,532,712.07","2,512,216.47","20,495.60",-226.94,999,MARKIT_WIRE,FIXED,SEK,1Y,ModifiedFollowing,SEST,30/360 ISDA,,,,2013/12/10,2017/12/10,55000000,0.65,FLOAT,SEK,3M,ModifiedFollowing,SEST,Act/360,SEK-STIBOR-SIDE,3M,3M,2013/12/10,2017/12/10,55000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p34,"2532712,07","2512216,47",55000000,2200000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455360,SGD,2013/11/29,2020/11/29,2013/11/27,CLEARED,"797,345.79","820,511.45","-23,165.66",-4.07,999,MARKIT_WIRE,FIXED,SGD,6M,ModifiedFollowing,SGSI,Act/365F,,,,2013/11/29,2020/11/29,10000000,1.1,FLOAT,SGD,6M,ModifiedFollowing,SGSI,Act/365F,SGD-SOR-Reuters,6M,6M,2013/11/29,2020/11/29,10000000,,P,R,SGX,SG,549300B026HZPK85C744,DBS BANK LTD,p41,"797345,79","820511,45",10000000,400000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455361,ZAR,2013/11/27,2019/11/27,2013/11/27,CLEARED,"3,179,886.09","3,194,230.81","-14,344.72",-418.31,999,MARKIT_WIRE,FIXED,ZAR,3M,ModifiedFollowing,ZAJO,Act/365F,,,,2013/11/27,2019/11/27,10000000,2.5,FLOAT,ZAR,3M,ModifiedFollowing,ZAJO,Act/365F,ZAR-JIBAR-SAFEX,3M,3M,2013/11/27,2019/11/27,10000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"3179886,09","3194230,81",10000000,400000
2013/12/20,ACUOSG3126,104399UHGKI1RAW91U,455362,JPY,2013/12/05,2017/12/05,2013/12/03,CLEARED,"-169,565","-168,981",-584,1,999,MARKIT_WIRE,FIXED,JPY,3M,ModifiedFollowing,JPTO,Act/365F,,,,2013/12/05,2017/12/05,10000000,1.5,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2013/12/05,2017/12/05,10000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p35,-169565,-168981,10000000,400000
2013/12/20,ACUOSG9071,928581SHELI3PYW91M,455363,JPY,2013/12/05,2023/12/05,2013/12/03,CLEARED,"-277,766","-291,315","13,549",2,999,BLOOMBERG,FIXED,JPY,3M,ModifiedFollowing,JPTO,Act/365F,,,,2013/12/05,2023/12/05,12000000,7.12,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2013/12/05,2023/12/05,12000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p36,-277766,-291315,12000000,480000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455364,USD,2013/12/10,2023/12/10,2013/12/06,CLEARED,"6,430,233.70","5,901,579.70","528,654.00",-14.75,999,BLOOMBERG,FIXED,USD,6M,ModifiedFollowing,USNY,30/360 ISDA,,,,2013/12/10,2023/12/10,150000000,2.5,FLOAT,USD,3M,ModifiedFollowing,USNY,Act/360,USD-LIBOR-BBA,3M,3M,2013/12/10,2023/12/10,150000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p37,"6430233,7","5901579,7",150000000,6000000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455365,AUD,2011/12/05,2018/12/05,2013/11/27,CLEARED,"-631,053.94","-621,377.18","-9,676.76",42.56,999,CME,FIXED,AUD,6M,ModifiedFollowing,AUSY,Act/365F,,,,2011/12/05,2018/12/05,10000000,1.25,FLOAT,AUD,6M,ModifiedFollowing,AUSY,Act/365F,AUD-BBR-BBSW,6M,6M,2011/12/05,2018/12/05,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-631053,94","-621377,18",10000000,400000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455366,AUD,2012/12/04,2022/12/04,2013/11/27,CLEARED,"2,537.73","2,569.22",-31.49,-0.18,999,CME,FLOAT,AUD,6M,ModifiedFollowing,AUSY,Act/365F,AUD-BBR-BBSW,6M,3M,2012/12/04,2022/12/04,1000000,,FLOAT,AUD,3M,ModifiedFollowing,AUSY,Act/365F,AUD-BBR-BBSW,3M,3M,2012/12/04,2022/12/04,1000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"2537,73","2569,22",1000000,40000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455367,EUR,2011/12/05,2036/12/05,2013/11/27,CLEARED,"13,376.00","13,362.90",13.1,-0.06,999,CME,FLOAT,EUR,6M,ModifiedFollowing,EUTA,Act/360,EUR-EURIBOR-Reuters,6M,6M,2011/12/05,2036/12/05,1000000,,FLOAT,EUR,3M,ModifiedFollowing,EUTA,Act/360,EUR-EURIBOR-Reuters,3M,3M,2011/12/05,2036/12/05,1000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,13376,"13362,9",1000000,40000
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455368,EUR,2011/12/05,2036/12/05,2013/11/27,CLEARED,"-13,376.00","-13,362.90",-13.1,0.06,999,CME,FLOAT,EUR,6M,ModifiedFollowing,EUTA,Act/360,EUR-EURIBOR-Reuters,1M,6M,2011/12/05,2036/12/05,1000000,,FLOAT,EUR,3M,ModifiedFollowing,EUTA,Act/360,EUR-EURIBOR-Reuters,3M,3M,2011/12/05,2036/12/05,1000000,,P,R,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,-13376,"-13362,9",1000000,40000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455369,GBP,2013/11/27,2053/11/27,2013/11/27,CLEARED,"20,859.90","20,885.06",-25.16,-0.24,999,CME,FLOAT,GBP,6M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,3M,1M,2013/11/27,2053/11/27,1000000,,FLOAT,GBP,3M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,3M,3M,2013/11/27,2053/11/27,1000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p38,"20859,9","20885,06",1000000,40000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455370,GBP,2013/11/27,2053/11/27,2013/11/27,CLEARED,"-20,859.90","-20,885.06",25.16,0.24,999,CME,FLOAT,GBP,6M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,6M,3M,2013/11/27,2053/11/27,1000000,,FLOAT,GBP,3M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,3M,3M,2013/11/27,2053/11/27,1000000,,P,R,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"-20859,9","-20885,06",1000000,40000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455371,GBP,2013/12/03,2017/12/03,2013/12/03,CLEARED,"-16,329.90","-16,260.54",-69.36,0.19,999,CME,FLOAT,GBP,6M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,1M,6M,2013/12/03,2017/12/03,10000000,,FLOAT,GBP,3M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,3M,3M,2013/12/03,2017/12/03,10000000,,P,R,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-16329,9","-16260,54",10000000,400000
2013/12/20,ACUOUK2046,928581SHELI3PYW91M,455372,JPY,2012/12/05,2022/12/05,2013/11/27,CLEARED,"-7,668","-7,962",294,,999,CME,FLOAT,JPY,6M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,6M,6M,2012/12/05,2022/12/05,1000000,,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2012/12/05,2022/12/05,1000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p36,-7668,-7962,1000000,40000
2013/12/20,ACUOSG8745,720400TGFLH2QZV80T,455373,JPY,2012/12/05,2022/12/05,2013/11/27,CLEARED,"7,668","7,962",-294,,999,CME,FLOAT,JPY,6M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,Term,2012/12/05,2022/12/05,1000000,,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2012/12/05,2022/12/05,1000000,,R,P,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p40,7668,7962,1000000,40000
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455374,CAD,2011/12/13,2021/12/13,2013/12/12,CLEARED,"140,125.20","138,840.05","1,285.15",-3.87,999,CME,FIXED,CAD,6M,ModifiedFollowing,CATO,Act/365F,,,,2011/12/13,2021/12/13,3000000,3,FLOAT,CAD,6M,ModifiedFollowing,CATO,Act/365F,CAD-BA-CDOR,3M,3M,2011/12/13,2021/12/13,3000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p34,"140125,2","138840,05",3000000,120000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455375,CHF,2013/05/15,2017/05/15,2013/12/02,CLEARED,"147,653.43","150,016.63","-2,363.20",-0.1,999,CME,FIXED,CHF,6M,ModifiedFollowing,CHZU,30/360 ISDA,,,,2013/05/15,2017/05/15,11000000,3,FLOAT,CHF,6M,ModifiedFollowing,CHZU,Act/360,CHF-LIBOR-BBA,6M,6M,2013/05/15,2017/05/15,11000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p38,"147653,43","150016,63",11000000,440000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455376,CHF,2013/05/15,2017/05/15,2013/12/02,CLEARED,"-147,653.43","-150,016.63","2,363.20",0.1,999,CME,FIXED,CHF,6M,ModifiedFollowing,CHZU,30/360 ISDA,,,,2013/05/15,2017/05/15,11000000,3,FLOAT,CHF,6M,ModifiedFollowing,CHZU,Act/360,CHF-LIBOR-BBA,6M,6M,2013/05/15,2017/05/15,11000000,,P,R,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"-147653,43","-150016,63",11000000,440000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455377,EUR,2013/11/29,2020/11/29,2013/11/27,CLEARED,"-208,700.04","-197,253.48","-11,446.56",0.87,999,CME,FIXED,EUR,1M,ModifiedFollowing,EUTA,30/360 ISDA,,,,2013/11/29,2020/11/29,10000000,2.34,FLOAT,EUR,1M,ModifiedFollowing,EUTA,Act/360,EUR-EURIBOR-Reuters,1M,1M,2013/11/29,2020/11/29,10000000,,R,P,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-208700,04","-197253,48",10000000,400000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455378,EUR,2013/12/05,2043/12/05,2013/12/03,CLEARED,"4,874,574.40","4,819,978.55","54,595.85",-21.15,999,CME,FIXED,EUR,3M,ModifiedFollowing,EUTA,30/360 ISDA,,,,2013/12/05,2043/12/05,14000000,3,FLOAT,EUR,3M,ModifiedFollowing,EUTA,Act/360,EUR-EURIBOR-Reuters,3M,3M,2013/12/05,2043/12/05,14000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p38,"4874574,4","4819978,55",14000000,560000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455379,GBP,2012/12/13,2017/12/13,2013/12/12,CLEARED,"860,690.21","808,914.68","51,775.53",-9.39,999,CME,FIXED,GBP,6M,ModifiedFollowing,GBLO,Act/365F,,,,2012/12/13,2017/12/13,35000000,1.1,FLOAT,GBP,6M,ModifiedFollowing,GBLO,Act/365F,GBP-LIBOR-BBA,6M,6M,2012/12/13,2017/12/13,35000000,,P,R,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"860690,21","808914,68",35000000,1400000
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455380,CZK,2011/12/12,2021/12/12,2013/12/12,CLEARED,"55,355.62","55,644.08",-288.46,-0.31,999,CME,FIXED,CZK,1Y,ModifiedFollowing,CZPR,Act/360,,,,2011/12/12,2021/12/12,3000000,5.67,FLOAT,CZK,6M,ModifiedFollowing,CZPR,Act/360,CZK-PRIBOR-PRBO,6M,6M,2011/12/12,2021/12/12,3000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"55355,62","55644,08",3000000,120000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455381,CZK,2011/12/12,2021/12/12,2013/12/12,CLEARED,"-55,355.62","-55,644.08",288.46,0.31,999,CME,FIXED,CZK,1Y,ModifiedFollowing,CZPR,Act/360,,,,2011/12/12,2021/12/12,3000000,5.67,FLOAT,CZK,6M,ModifiedFollowing,CZPR,Act/360,CZK-PRIBOR-PRBO,6M,6M,2011/12/12,2021/12/12,3000000,,R,P,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"-55355,62","-55644,08",3000000,120000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455382,DKK,2013/11/29,2020/11/29,2013/11/27,CLEARED,"-556,853.24","-549,919.55","-6,933.69",1.64,999,MARKIT_WIRE,FIXED,DKK,6M,ModifiedFollowing,DKCO,Act/365F,,,,2013/11/29,2020/11/29,10000000,3.1,FLOAT,DKK,6M,ModifiedFollowing,DKCO,Act/360,DKK-CIBOR-DKNA13,6M,6M,2013/11/29,2020/11/29,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"-556853,24","-549919,55",10000000,400000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455383,HKD,2011/12/05,2018/12/05,2013/11/27,CLEARED,"-360,449.97","-359,174.95","-1,275.02",0.5,999,MARKIT_WIRE,FIXED,HKD,3M,ModifiedFollowing,HKHK,Act/365F,,,,2011/12/05,2018/12/05,10000000,2.9,FLOAT,HKD,3M,ModifiedFollowing,HKHK,Act/365F,HKD-HIBOR-HKAB,3M,3M,2011/12/05,2018/12/05,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-360449,97","-359174,95",10000000,400000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455384,NOK,2012/12/07,2017/12/07,2013/11/27,CLEARED,"-498,170.12","-495,711.88","-2,458.24",20.65,999,MARKIT_WIRE,FIXED,NOK,6M,ModifiedFollowing,NOOS,30/360 ISDA,,,,2012/12/07,2017/12/07,10000000,4.45,FLOAT,NOK,6M,ModifiedFollowing,NOOS,Act/360,NOK-NIBOR-NIBR,6M,6M,2012/12/07,2017/12/07,10000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p38,"-498170,12","-495711,88",10000000,400000
2013/12/23,ACUOSG8745,720400TGFLH2QZV80T,455385,NZD,2013/11/29,2028/11/29,2013/11/27,CLEARED,"-4,615,082.46","-4,625,495.96","10,413.50",316.81,999,MARKIT_WIRE,FIXED,NZD,3M,ModifiedFollowing,NZAU,Act/365F,,,,2013/11/29,2028/11/29,10000000,3.35,FLOAT,NZD,3M,ModifiedFollowing,NZAU,Act/365F,NZD-BBR-FRA,3M,3M,2013/11/29,2028/11/29,10000000,,R,P,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p37,"-4615082,46","-4625495,96",10000000,400000
2013/12/23,ACUOSG3126,104399UHGKI1RAW91U,455386,PLN,2012/12/07,2018/12/07,2013/11/27,CLEARED,"-615,812.34","-616,081.28",268.94,37.3,999,MARKIT_WIRE,FIXED,PLN,6M,ModifiedFollowing,PLWA,Act/Act ISDA,,,,2012/12/07,2018/12/07,10000000,2.333,FLOAT,PLN,6M,ModifiedFollowing,PLWA,Act/365F,PLN-WIBOR-WIBO,6M,6M,2012/12/07,2018/12/07,10000000,,R,P,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"-615812,34","-616081,28",10000000,400000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455387,PLN,2012/12/07,2018/12/07,2013/11/27,CLEARED,"615,812.34","616,081.28",-268.94,-37.3,999,MARKIT_WIRE,FIXED,PLN,6M,ModifiedFollowing,PLWA,Act/Act ISDA,,,,2012/12/07,2018/12/07,10000000,2.333,FLOAT,PLN,6M,ModifiedFollowing,PLWA,Act/365F,PLN-WIBOR-WIBO,6M,6M,2012/12/07,2018/12/07,10000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"615812,34","616081,28",10000000,400000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455388,SEK,2013/12/10,2017/12/10,2013/12/06,CLEARED,"2,532,712.07","2,512,216.47","20,495.60",-226.94,999,MARKIT_WIRE,FIXED,SEK,1Y,ModifiedFollowing,SEST,30/360 ISDA,,,,2013/12/10,2017/12/10,55000000,0.65,FLOAT,SEK,3M,ModifiedFollowing,SEST,Act/360,SEK-STIBOR-SIDE,3M,3M,2013/12/10,2017/12/10,55000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p37,"2532712,07","2512216,47",55000000,2200000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455389,SGD,2013/11/29,2020/11/29,2013/11/27,CLEARED,"797,345.79","820,511.45","-23,165.66",-4.07,999,MARKIT_WIRE,FIXED,SGD,6M,ModifiedFollowing,SGSI,Act/365F,,,,2013/11/29,2020/11/29,10000000,1.1,FLOAT,SGD,6M,ModifiedFollowing,SGSI,Act/365F,SGD-SOR-Reuters,6M,6M,2013/11/29,2020/11/29,10000000,,P,R,SGX,SG,549300B026HZPK85C744,DBS BANK LTD,p42,"797345,79","820511,45",10000000,400000
2013/12/23,ACUOUK2046,928581SHELI3PYW91M,455390,ZAR,2013/11/27,2019/11/27,2013/11/27,CLEARED,"3,179,886.09","3,194,230.81","-14,344.72",-418.31,999,MARKIT_WIRE,FIXED,ZAR,3M,ModifiedFollowing,ZAJO,Act/365F,,,,2013/11/27,2019/11/27,10000000,2.5,FLOAT,ZAR,3M,ModifiedFollowing,ZAJO,Act/365F,ZAR-JIBAR-SAFEX,3M,3M,2013/11/27,2019/11/27,10000000,,P,R,LCH Clearnet Ltd ,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p33,"3179886,09","3194230,81",10000000,400000
2013/12/20,ACUOSG8745,720400TGFLH2QZV80T,455391,JPY,2013/12/05,2017/12/05,2013/12/03,CLEARED,"-169,565","-168,981",-584,1,999,MARKIT_WIRE,FIXED,JPY,3M,ModifiedFollowing,JPTO,Act/365F,,,,2013/12/05,2017/12/05,10000000,1.5,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2013/12/05,2017/12/05,10000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p40,-169565,-168981,10000000,400000
2013/12/20,ACUOSG3126,104399UHGKI1RAW91U,455392,JPY,2013/12/05,2023/12/05,2013/12/03,CLEARED,"-277,766","-291,315","13,549",2,999,BLOOMBERG,FIXED,JPY,3M,ModifiedFollowing,JPTO,Act/365F,,,,2013/12/05,2023/12/05,12000000,7.12,FLOAT,JPY,3M,ModifiedFollowing,JPTO,Act/360,JPY-LIBOR-BBA,3M,3M,2013/12/05,2023/12/05,12000000,,P,R,Japan Securities Clearing Corporation,JP,549300N4RSG8JZ4YYQ13,"Morgan Stanley MUFG Securities Co., Ltd.",p35,-277766,-291315,12000000,480000
2013/12/23,ACUOSG9071,928581SHELI3PYW91M,455393,USD,2013/12/10,2023/12/10,2013/12/06,CLEARED,"6,430,233.70","5,901,579.70","528,654.00",-14.75,999,BLOOMBERG,FIXED,USD,6M,ModifiedFollowing,USNY,30/360 ISDA,,,,2013/12/10,2023/12/10,150000000,2.5,FLOAT,USD,3M,ModifiedFollowing,USNY,Act/360,USD-LIBOR-BBA,3M,3M,2013/12/10,2023/12/10,150000000,,P,R,CME Group,US,5493005EUM6Q06DFP787,J.P. Morgan Securities LLC,p38,"6430233,7","5901579,7",150000000,6000000
2013/12/23,ACUOUS3014,720400TGFLH2QZV80T,455394,AUD,2011/12/05,2018/12/05,2013/11/27,CLEARED,"-631,053.94","-621,377.18","-9,676.76",42.56,999,CME,FIXED,AUD,6M,ModifiedFollowing,AUSY,Act/365F,,,,2011/12/05,2018/12/05,10000000,1.25,FLOAT,AUD,6M,ModifiedFollowing,AUSY,Act/365F,AUD-BBR-BBSW,6M,6M,2011/12/05,2018/12/05,10000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p31,"-631053,94","-621377,18",10000000,400000
2013/12/23,ACUOUS6924,104399UHGKI1RAW91U,455395,AUD,2012/12/04,2022/12/04,2013/11/27,CLEARED,"2,537.73","2,569.22",-31.49,-0.18,999,CME,FLOAT,AUD,6M,ModifiedFollowing,AUSY,Act/365F,AUD-BBR-BBSW,6M,3M,2012/12/04,2022/12/04,1000000,,FLOAT,AUD,3M,ModifiedFollowing,AUSY,Act/365F,AUD-BBR-BBSW,3M,3M,2012/12/04,2022/12/04,1000000,,R,P,LCH Clearnet Ltd,EU,549300MHCFARP0SMZV21,Goldman Sachs & Co.,p32,"2537,73","2569,22",1000000,40000
